"OilRmb"	"SZ399001"	"SG000001"	"HS000300"	"CI005001"	"CI005002"	"CI005003"	"CI005005"
"16"	0.00446167230683248	0.00974219556320577	-0.00123505499741139	-0.000358733973549796	-0.000284183055247134	0.0155954930698003	-0.00330591376689782	-0.00162217248078722
"17"	0.00979257067614991	-0.00614258821033964	-0.00983106159726077	-0.0078955867806334	-0.00711219281112285	-0.011538529702003	-0.00697005499666581	-0.00328929942207612
"18"	-0.00209035031405769	-0.016805924187306	-0.013023666060163	-0.0155732753864086	-0.0151814627396307	-0.0232853366506953	-0.0138422567375871	-0.0111051523333545
"19"	-0.0266242607933087	-0.00161989804318452	-0.0100182837937028	-0.00557866291640785	-0.00875125008760858	-0.00204491959948871	-0.0126032476842655	-0.00229037676125987
"20"	-0.0224565757032575	-0.00658804658658418	-0.0181672764905425	-0.0148956440256072	-0.0222283457267496	-0.00175628058298027	-0.0223560975132662	-0.00687848995760909
"21"	0.00802631087422867	0.00679026973725705	-0.00242780755604866	0.00112202562495334	-0.0117991733858336	0.00806077482963463	-0.0119645053843342	0.00627112378976413
"22"	-0.0161175650210685	0.0493082714236319	0.0520878110038439	0.0519348578374084	0.0571288785331729	0.0630432120525093	0.0543306972425492	0.0489701624425329
"23"	-0.010642347691129	-0.00768496215670034	-0.00816900418633981	-0.0136943581267737	-0.00165376738298928	-0.0151224829473691	-0.0164812566599393	-0.0121071191764273
"24"	0.013346713199212	0.0214969531820799	0.0212566389417077	0.0235275705705886	0.018582981860054	0.0162416499546234	0.0189219762526029	0.0286705637056945
"25"	0.0276046583707306	0.00545659372570917	0.00775550616332144	0.00658683842346708	0.0105262797488033	0.00771460700231774	0.0126253339516431	0.0079983106875483
"26"	0.0163452650023368	-0.00596805177509552	-0.00215263428473467	-0.00290579847255579	-0.0038973962605775	-0.0070176897842158	0.00116069128714358	-0.00940476044912586
"27"	0.00281558140016358	-0.00947080830472835	-0.0135381342677947	-0.0143587757115364	-0.00773831019829174	0.00100330367356793	-0.0112254940819163	-0.0206954589237105
"28"	0.0102565001671895	0.019871934557397	0.0200600408427389	0.019265345880366	0.0219116780015929	0.0152305123144405	0.0303509540086999	0.0195198186545245
"29"	0.0265461812396941	0.025298253272366	0.0191234006111527	0.0203735145654651	0.0186243894424658	0.0167297824712467	0.031457187718952	0.0186581950329563
"30"	0.00988772100640745	2.36475102148859e-05	0.00015274404709853	-0.00267855594743072	0.00397813710041639	-0.000669933679146695	0.00478790109625216	-0.00802450934303867
"31"	0.0115608224010764	-0.00105285582053583	0.000358856701681454	0.00145496340398488	-0.00213092457865915	0.00329065156782704	0.00703591741480203	-4.95324158809041e-05
"32"	0.00551087033399256	0.00175906740900267	0.00190665097419007	0.00124269930246257	0.003161150875302	0.0153147398260032	0.000351073028963533	0.00086027689640833
"33"	0.0167851352213804	-0.00270047799568296	-0.00492658866566487	-0.00648858152855247	0.00632196422023945	-0.000928447433142132	0.0106417486083403	-0.00908393618348668
"34"	-0.00194742028439521	-0.00828880677423882	-0.00198512372569848	-0.00391152373550518	0.00349920463027953	-0.0117524464447314	0.00644965046561463	-0.0061962519973795
"35"	0.0180301085171415	-0.0140418925632577	-0.0123203892783392	-0.0142036656921993	-0.0117491088939108	-0.0110212541036621	-0.0284100289794456	-0.0334900579146495
"36"	0.0283126807105525	0.00985508758271081	0.00533739487466267	0.0062371177729057	0.00550863666101531	0.00463044226549503	0.0108989275988458	0.0164696525693566
"37"	0.000206761088300311	-0.00069300591828636	-0.00513546567346079	-0.00393881701404819	-0.00629809769618905	-0.0218222347293775	-0.0108233099826727	-0.00626908938673942
"38"	-0.00455864859075739	0.0109002664137812	0.0046718014816669	0.00603837163011445	0.0091316531153991	-0.00504310925268747	0.00365905414756895	0.00574114134346448
"39"	0.0177032206773218	0.0243836204645316	0.0187830224093375	0.0183952157965512	0.0116325748482486	0.0236037288312554	0.0305985867731042	0.0131432330448611
"40"	0.017395260636575	0.00371287555242716	-0.00112331419825473	-0.00233831165988718	0.00213488929499039	-0.01002072308063	0.00527550395347642	0.000394353354504773
"41"	-0.00946919536415436	-0.0266518655925267	-0.023481497775693	-0.0233268993194002	-0.0241677063924222	-0.0299367774047967	-0.0325699972694906	-0.0282824603766407
"42"	-0.00405680069561409	0.0104094193326496	0.00288024669551401	0.00489795304588547	-0.00142943044572696	0.00347555746005845	0.0195504244637643	-0.00344081037288468
"43"	0.00789557700277932	0.0034292993886389	0.00275601697997274	0.0034977640277738	-0.00171763923138446	0.0261761310886008	0.00896570883592585	0.00788499251659047
"44"	0.0124250095455718	-0.015874261290719	-0.019012216907794	-0.0171288822629672	-0.0229736078228804	-0.0207591522790018	-0.0216872442023552	-0.011754871649142
"45"	0.0112883662299188	-0.00762101544769322	-0.0107339241020545	-0.0103641231389995	-0.00645942323902027	-0.0209642162028825	-0.0174557267316384	-0.0120331883730573
"46"	0.0191150739161126	-0.0135448917325629	-0.00969168113702068	-0.0102278873880994	-0.00366978466502399	-0.00445466170434727	-0.0110756631546929	-0.0146996494408098
"47"	-0.00174030789355228	-0.0124828949207743	-0.0130157895242178	-0.0144032906991285	-0.00844360447019543	-0.0424459775202246	-0.0187320791914862	-0.00639511736844156
"48"	0.00174030789355228	0.00650359008698409	0.00296935278883304	0.00329294304671901	0.00707954384930698	-0.00312691190557768	0.00768256274453361	0.0110716064126368
"49"	-0.0142039551167654	-0.00828074520098809	-0.0197958038760566	-0.0183661505480908	-0.0130653046979319	0.00702429544162975	-0.0315759642226299	-0.0220603773745003
"50"	-0.0387583470059187	-0.00909803990180613	-0.00437604753853815	-0.00521468820845161	-0.00883733037766188	0.0029240787283511	0.00765072955132862	-0.0149527013031054
"51"	0.0207647819579062	-0.00158196162004032	0.00542775956578456	0.00602036009888174	0.00200948492136277	-0.00277979068964473	0.00981777117838689	0.0172681404696391
"52"	-0.0173077373354751	-0.000519578313229019	-0.00671015265339392	-0.00426384068029062	-0.00784928186016565	0.00207406202894944	-0.0118193986938637	-0.00178075830332602
"53"	-0.0044761010644363	-0.00151672081086751	-0.00425029761439344	-0.00574774820452628	-0.00480081226162721	-0.00227424806097076	-0.0132838402889739	0.00244999591043271
"54"	-0.00490597876885435	-0.0223712823336744	-0.0189650005963244	-0.0191907059725018	-0.0183542455861332	-0.00424252702095007	-0.0384970304962433	-0.0101122671577789
"55"	0.0288821449028518	0.0104284365164311	0.00736681313274534	0.00550118269892064	0.0126811837179055	0.00685770760578208	0.006798670077103	-0.00521454110376318
"56"	0.0278777378036938	0.0355094392315056	0.0352080809962487	0.0374371705055889	0.0381097847473999	0.0466277778037565	0.0489166578006461	0.039966171434421
"57"	0.024480090304249	-0.0124641501136225	-0.0169793161520317	-0.0164688492105993	-0.0152224040011788	-0.00803788039431375	-0.0166370820346353	-0.0182037828313319
"58"	-0.0125476931450654	0.000206497267727812	-0.00937068392293572	-0.0068517490696669	-0.00501272522088669	0.00278618434080702	0.000210322731861723	-0.0182356774596864
"59"	-0.00325764396550987	0.020651676295488	0.0192142600804726	0.0187330605891827	0.0247162032037798	0.0332824753719505	0.0268587605473094	-0.00728936044949346
"60"	-0.00481001408378479	0.00935345838252388	0.00870368883474715	0.0113001553244789	-0.00110774879905939	-0.00557525723194097	0.00768118148058861	0.00525329223461224
"61"	-0.037532649823909	0.0158879725545109	0.0186180858144347	0.0188288029474766	0.0162564727540744	0.0285239668591464	0.0222148408461438	0.00877679203337678
"62"	-0.0161489177585938	-0.0119302309987557	-0.0060655179553617	-0.00803357813636385	-0.0101930109171438	-0.014232637435482	-0.00294296706246655	-0.00875367201153665
"63"	0.00588416022583438	-0.01386378206589	-0.0174441931548719	-0.0169436681119439	-0.0191320681717073	-0.0142166065664648	-0.0180555557944722	-0.00602653938188169
"64"	-0.0326954176764911	0.0181619107066773	0.023253374795587	0.0224327790885885	0.0226239852188312	0.0212922067797416	0.02691881614731	0.0220804965972565
"65"	-0.00713239860178128	-0.0139061618946172	-0.0111742007711833	-0.0140101643929311	-0.00559170252589603	-0.0172556682778504	-0.0207732267821443	-0.00376623727373815
"66"	-0.00888142864851904	-0.00622094433139075	-0.0141723669888645	-0.0131492208214894	-0.0182435060355743	-0.0160411312861495	-0.0184551258383605	-0.0127813072667253
"67"	-0.0119659547416129	-0.0130956555222745	-0.0159194979992012	-0.0106407368967991	-0.0193749659282112	-0.00470918048200897	-0.0134851979264798	-0.0113813157654299
"68"	0.0252586918775526	0.00190538681540353	0.0018017722296495	0.00219106271239067	-0.00452209187076669	-0.00294976989851836	0.00122488520322594	0.00228172748857158
"69"	0.0270873585719507	-0.0138706428862143	-0.0131792234278292	-0.0156716148476068	-0.00108813945058994	-0.00824967111778907	-0.0164630182229999	0.00100555035271466
"70"	0.00468098951813101	-0.00465624184001356	-0.00986960382346869	-0.00726816115423379	-0.00534183553458512	0.0132664171759558	-0.0088511435441303	-0.02281930264758
"71"	0.0272398176078887	-0.00959834950815974	-0.00287819137518408	-0.0051830041649783	-0.009949205983939	0.00376980158051499	-0.0184556404610579	-0.00852950671365171
"72"	-0.00873194672982436	-0.00514396309671206	-0.00964272928225718	-0.0096631825273743	-0.00712011685656666	-0.0284146009631883	-0.0194367366557398	-0.0255307321419043
"73"	-0.00539623573868919	0.00617273254962392	0.0063444178531471	0.00751200675975117	0.00206211467550244	-0.0145487134564561	0.00978943598774507	-0.00168898348423419
"74"	-0.0206526878941329	-0.00541683756089206	-0.0143297901684889	-0.0112455690611437	-0.00824423765237015	-0.0027246322093859	-0.0140378362597984	-0.0425764988694599
"75"	-0.0175424991866073	0.0131037375802272	0.0175682292966455	0.0165564764353912	0.0155408983387906	0.0178273987782411	0.0280908293406368	0.00751416381876435
"76"	-0.00271031125986276	-0.0151101689586977	-0.00856435116200505	-0.010326221624088	-0.00835636885630731	-0.0153995621657721	-0.0217255788685833	-0.00617375165577183
"77"	-0.00167154238669109	-0.0404601279658809	-0.0247262584999595	-0.0252200496407742	-0.0249314671302754	-0.0163044009856623	-0.0356455471691195	-0.020654682919198
"78"	0.00708483897038725	0.01196181804929	0.00416520192719894	0.00428262418859937	0.0155553822515762	-0.00425625419321296	-0.00508625378120264	0.00928292209558812
"79"	-0.0161175650210694	-0.0222070959081613	-0.00999198517802302	-0.0123698012422473	-0.0131268114601593	-0.0065337807424255	-0.0168416713233004	-0.0084433208027237
"80"	-0.0325999273704163	-0.0235402574105947	-0.0182030463051168	-0.0179355482530816	-0.0214883915936213	-0.0110582681953888	-0.013373578486596	-0.0282994152346161
"81"	-0.00722024797348642	-0.00317482824782722	0.00329170769546216	0.00194320118574165	-0.00100902152354543	0.00686618789055427	0.00538602685444189	0.00650004962125106
"82"	-0.00153829279867512	-0.0111798387415583	-0.0110391026157313	-0.0139234181883392	0.00043318271934556	-0.0671185149496445	-0.0448709214946463	-0.0171868895670819
"83"	0.00285494868342173	0.00516830915965372	0.00379935858904989	0.00704833987891362	-0.00962477962475639	-0.0127829784226066	0.0101462481678976	0.0112702214420075
"84"	-0.0108037651000359	-0.00698718753471628	0.00302368784042173	0.00196525395639391	-0.00373337742465729	0.00103366532479754	0.0161103364799056	0.00327309239922702
"85"	-0.0102496440977964	0.00502244200929969	0.000462281047911794	0.00110333631770931	-0.0055257911025981	0.00423149876373419	0.00327478874830867	0.00465021801135901
"86"	0.0137902541253592	0.000875995034565591	-0.00382249926337597	-0.00159372143840208	-0.00986464402218168	0.0128181318462781	-0.00390730525083693	0.00266979898636954
"87"	0.00506776450903779	-0.020851359785393	-0.0262029359218205	-0.02224701511145	-0.0334077043125216	-0.0225089241900429	-0.0311348277763512	-0.0190042529365773
"88"	0.00438597194325396	0.010020134444952	0.00280693431338364	0.00590717604184476	-0.00594803235784269	-0.0169659841252203	0.0172472353727491	-0.00187183083359344
"89"	0.0154166553529249	2.43935162052011e-05	-0.00159367039167879	-5.75736064156729e-06	-0.00138753688768833	-0.000869429050434078	0.00437576448193955	0.00195727357840703
"90"	0.0162431440430861	-0.0105444822011131	-0.0124543493707394	-0.0128870899078493	-0.00755181184437426	-0.0109502036669751	-0.0147048120211082	-0.0053269211364233
"91"	0.00591842775976659	-0.0118464062917276	-0.00655671709685635	-0.0091667166963374	-0.00579064393375983	-0.00327743642373246	-0.00994367200475921	0.000279957620285209
"92"	0.00357631600278019	-0.00425334238827357	0.00777425546050203	0.00715964398339874	0.00898947263142968	0.00609611585683467	0.0148315248847775	0.00964036896060705
"93"	-0.000420079821342512	0.00266625841939838	0.000546937634455347	0.000390287684366442	0.00442305210518867	-0.00014632792462077	-0.00023129025029256	0.00187725972838404
"94"	0.0350913198112703	-0.0307610623264729	-0.0205252142226549	-0.0217478181152044	-0.0216920285559405	-0.0558323431117218	-0.0280386041201837	-0.00731086091436506
"95"	0.0186883767133086	-0.0322352778677324	-0.0225091610104791	-0.0231339174403509	-0.0202809889150046	-0.0377518722209098	-0.0131019566443022	-0.0122515976180422
"96"	0.00970785236701754	-0.00136563453797045	-0.00238458998544733	-0.000422876396844352	-0.00983432076032198	-0.00318031208418645	-0.00702045060613088	-0.00529119092280883
"97"	0.0090285206026719	0.0381584020376602	0.0202544008631973	0.0253044526881672	0.0255274945386468	0.0163522163580314	0.0234087492213852	0.0153347139752098
"98"	-0.00863427656050675	-0.00725179139803256	-0.00333120599337633	-0.0020461994672516	-0.00477830293548731	-0.00109349544300041	0.000826823306676161	0.000306642497068133
"99"	-0.0105003441245222	0.0804854990374846	0.0789034416228001	0.0786277914650118	0.0843195030123018	0.0822506500361282	0.0824999894062559	0.0798117643947638
"100"	0.00674873541986631	0.00494930278214323	0.0137719557838185	0.00751332879176836	0.0284157088768424	0.0178614369270118	0.00825522207957707	0.00449888674047116
"101"	0.00375160870465585	-0.0236133582505431	-0.0203281178906973	-0.0199745457686724	-0.0245717485320212	-0.0417703382979298	-0.0280473326221724	-0.0215230178716759
"102"	0.00177217728767509	-0.00086774828250924	-0.00180621205260945	-0.00178683862782414	0.0032597196393267	-0.0100590477119322	0.00273597376464796	-0.00369764579606358
"103"	0.0237180636021668	-0.00915710994121799	-0.0116650942024386	-0.0106074973948758	-0.010505597142382	-0.0200249660342102	-0.0194651767620657	7.69092996186771e-05
"104"	0.00402646503148851	-0.0206997466246168	-0.0190376427779659	-0.0190856761460401	-0.0226749710649532	-0.0278558432175373	-0.0285984040432714	-0.00938005235226225
"105"	-0.0406147191541901	0.0102370049409446	0.0122010916744841	0.0142069922887931	0.0130626606964084	0.0164754479305884	0.0103341004309767	0.00997811160148299
"106"	0.0275174595149226	-0.0118160346135561	-0.000368388580437085	0.00125939018067545	-0.00982798806373442	-0.00736415221330677	-0.000784995167166791	0.0132663324805948
"107"	0.022998330621979	0.0273543260322819	0.027268263191063	0.0290068472979854	0.0287166882195642	0.0445928885422617	0.0367024329163685	0.0166699131433949
"108"	0.00189286446825321	-0.0134864426205166	-0.0127464954933343	-0.0111950597229402	-0.0163365747154609	-0.00530051516979757	-0.0113191327526314	-0.017649054162268
"109"	-0.010264298441431	0.00452744740293376	0.000490124900895061	0.00498661995071714	-0.00314150659791679	-0.0144777079212561	0.00383758163058179	-0.00268744150758327
"110"	0.00666478711919449	-0.00103837234799187	-0.00758749023162419	-0.00788537028891767	-0.00738314354551051	0.00118680661839754	-0.0117804956631504	-0.00702928242797807
"111"	0.012635717386174	0.00310486637079865	0.00745136852045469	0.00527828811448661	0.00876022509939478	0.00184170258623961	0.00654019798200434	0.00627154120354945
"112"	0.0167259056234172	0.0231231597075654	0.0204451725659602	0.0195581053553822	0.0184711143396417	0.024352735311262	0.0222698018633078	0.0112832133543339
"113"	-0.00814216193202633	-0.0154603941625151	-0.0143740468686469	-0.0135481550619989	-0.0166031494592458	-0.0295291767801347	-0.0185097234402578	-0.0136903984160721
"114"	-0.024831975701181	-0.00785236762702723	-0.00325265242179995	-0.00534558310648947	-0.00393995617711607	0.0031839749270155	-0.00168259008840987	-0.00471288812905168
"115"	-0.00937716181259773	-0.0312327567743944	-0.0220052522011649	-0.0227419588881572	-0.0178721231355121	-0.0326114776855517	-0.0239269595907601	-0.0218653452059003
"116"	0.0108998115167545	-0.0114813748136742	-0.0237311806370215	-0.0220837657513808	-0.0263977666743234	-0.034728649413351	-0.0335335542441175	-0.00427636257379937
"117"	0.0156621750499433	0.0031101720296336	-0.00790352542711847	-0.00415291026180409	-0.0117647231527922	-0.00903185552824937	-0.0165744481176384	-0.00492004853107098
"118"	0.00913248356327312	-0.00757643279618492	-0.00789911695736212	-0.00733230263501117	-0.0128568515484035	-0.0209343936885418	-0.00317393911984087	-0.0177843744553368
"119"	0.0165597160390183	-0.00741173821499252	-0.00529773166923597	-0.00841850223863894	-0.00529168470191621	-0.00938132746620823	0.00022196594116064	-0.00560497273438898
"120"	0.000364896920669544	0.000533883047805439	0.00487417416497316	0.00257573699924141	0.0155293135775274	0.00720450058044708	0.00732780121265275	0.00375432389890129
"121"	0.00218658979248865	-0.0176987166549232	-0.0200533808581653	-0.0182060173175644	-0.013666244683046	-0.0368777100764257	-0.0325596507879995	-0.0188563475161168
"122"	-0.0301177498324581	0.000452623526799201	-0.00638589394425271	-0.00652160711416716	-0.000143560010469557	-0.0561342696848097	-0.0104325800535676	-0.00286457118637973
"123"	0.0185844412120835	0.0337623917526102	0.0336919399904465	0.0330822996369537	0.02905333872447	0.0271971214186131	0.0364014609721233	0.0247434043794117
"124"	0.00404263689121631	-0.00310375547669484	-0.00841837421073066	-0.00657816908441156	-0.011163100842893	0.000148833671889115	-0.0148821174122569	-0.00354386601316392
"125"	-0.0215022185921168	0.00132666487551525	0.00291653437783879	0.00396150819323982	0.0120996612765989	0.00292976687405577	0.000370287137978487	0.00650764425957817
"126"	-0.0175791314503542	-0.00782086128848292	-0.0138397788094906	-0.0101610311406999	-0.00730256043446786	-0.00310747899455954	-0.0205727127641682	-0.00945692865639192
"127"	-0.0011448198159334	-0.0149379940205074	-0.0137573187610087	-0.00956520928501536	-0.018156705034829	-0.0137705196946518	-0.0218845197273989	-0.00478644571433584
"128"	-0.00920604890772303	0.00312246693358187	0.00223049153398058	0.00313196384754466	-0.00529128413514623	0.00849530023467082	0	0.00179717215906994
"129"	0.00480539127493884	0.0117566297192528	0.00657363783323373	0.00838140367858564	0.00120810471563448	0.00904845822865052	0.00358038824975715	0.013777849385801
"130"	-0.0177988834956704	0.00284886339308432	-0.000411425890368911	0.0015960843597318	-0.00590892285906097	0.00388604463280995	-0.00183593466628107	0.0142369060625587
"131"	-0.00906442271517527	0.0212931244677073	0.0248591625091956	0.0184347675143774	0.0407629866971311	0.00953337024787437	0.0214996840503394	0.00162028030842887
"132"	0.00514141216900832	-0.00874127654324131	-0.00087965890207542	-0.0032973144552102	0.00795439489523275	-0.0111685468879754	-0.0102349110051225	-0.0019570319393285
"133"	0.0116640991726102	0.0260791170014443	0.0258817870471422	0.022639341381816	0.0323266252660108	0.0422022851765451	0.0258506419937641	0.0137683993595319
"134"	0.00324588647557977	0.0192238277722643	0.0158137496808948	0.0198053118275077	0.0149287057299894	0.0513289369607559	0.0238315605479285	0.0161662780805782
"135"	0.00545235500728403	0.00244632144573753	-0.00308758504111317	-0.00350384722386377	0.000148474945247834	-0.00529907067269697	0.00370116118504793	-0.00560159359065349
"136"	0.0193473352568532	-0.00208262776878598	-0.0032448705173902	-0.00305894005361917	-0.00465470928984413	-0.00437643529965559	-0.000488490234273442	-0.00333567624331188
"137"	0.0165356704952675	0.00112488092451368	0.00545126074826285	0.00386904191044124	0.00896344261061088	0.0197365100523585	0.00687266446083168	0.00481757792795001
"138"	5.8026789051091e-05	0.0169476106803739	0.0137622498681216	0.0133591186874726	0.0204010851659771	0.0140397722406282	0.017831333869764	0.0098243497026429
"139"	0.00525417450249055	0.0165848887863778	0.00330961445814815	0.0065873891394288	-0.00237433918373675	0.0199308195208809	0.00793813646680963	0.00528206608332749
"140"	-0.00628141237332347	-0.00674309577851506	-0.00462383588058923	-0.00597668453109179	-0.008142628066242	-0.00765812131898436	-0.00894854941179535	-0.00539900014628447
"141"	0.00369080336951466	0.0259361947972332	0.0234400086919564	0.0215035696164021	0.0235018765895898	0.0356020452575914	0.0275005713919914	0.0144284345010259
"142"	0.0230101570417114	0.00473391486956665	0.0089433569875732	0.00396268169902037	0.0170531754729195	0.00498696340463045	0.0170942508019252	0.00802469989806642
"143"	-0.00146971030197474	0.000342877858837909	0.0119142025789554	0.00603906036262725	0.0245956864149521	0.00062156105723421	0.0111003783417054	0.00780589229170747
"144"	0.0146986631681729	3.26489034883082e-05	0.010787311840426	0.00777282732942997	0.0121408860839169	0.0095223490059233	0.00981899373016759	0.00477556632915466
"145"	0.0168596725841494	0.0211528457490644	0.0157969060415386	0.0143818708304222	0.0209298410960947	0.0166925978886887	0.0116578835904297	0.00826499288639493
"146"	0.0139080848455082	-0.0202423708196804	-0.0133193548910233	-0.0165685064027441	-0.0161232424886677	-0.0159556710439945	-0.0235201969992795	-0.0116659140176747
"147"	-0.00179460690258093	0.0172748148569823	0.0162131512822885	0.0171029592353333	0.0182582177628738	0.0172959627367391	0.0344222584653666	0.0140496226432374
"148"	-0.00282439041596749	-0.0108500509986289	-0.00823084725760381	-0.00994343722977042	-0.0147860450919337	-0.0241942600675369	-2.32046134387431e-05	-9.80347781371904e-05
"149"	-0.0198580483829076	0.00373310992989495	0.0131219421232736	0.00838119411853633	0.0225033876549494	-0.00186047639949738	0.0179318716632295	0.00175081358477769
"150"	-0.0210745838572457	-0.0313647412580682	-0.0382724945616069	-0.0345247433659441	-0.0366726617410453	-0.0354470331116827	-0.0437230106659756	-0.0726115004778967
"151"	0.0180123909754899	0.000246521220395479	0.00186231137010129	0.00256765172859375	0.00190393433025005	0.0115641319664741	-0.00615210535475441	0.000419918901632066
"152"	0.0103527755989807	0.00937255619843214	0.0072939278143469	0.00931149099839867	0.00503802618836868	-0.00803238499517445	0.0166112262564306	0.00348465309899826
"153"	0.000971255618201994	-0.0126322083303965	-0.00748522051885292	-0.0089042234331469	0.00280530158891068	-0.0148320510101856	-0.011714038811423	-0.00291418246421493
"154"	0.0122722297213365	0.00142928249650787	0.014829152671652	0.00780666994342738	0.0254008633918419	0.0105597647403828	0.0131185060520842	0.00286530843795241
"155"	0.0142416894687267	-0.00764767640447772	0.00456485179033272	-0.000572881442647777	0.00393137859930093	-0.0179051670021293	0.00673572332183259	-0.00588668714344376
"156"	0.000130314576197499	-0.00711715552021364	-0.000528933528801012	-0.00200174843097845	0.00356915109578626	-0.0213751433876741	0.00211387132421947	-0.00125446295718756
"157"	0.00903606842790516	-0.0138659976329407	-0.0149855144288757	-0.0117977407992935	-0.0211763429434031	-0.0215294070572307	-0.0189407084691444	-0.0146727540548524
"158"	0.000361271042431	-0.000776381551499838	-0.00698884113089004	-0.00271906145470791	-0.0152442692569661	0.010183065527646	-0.00593768466890765	0.00245301599482772
"159"	0.0124199059282155	0.013863135485682	0.0142130151676314	0.0141483023139415	0.0142711253488628	0.013051856597273	0.0196701615450401	0.0117113020855113
"160"	0.00471794746183196	0.0179505348917397	0.0188528114097499	0.0177769404564101	0.0184651111897578	0.0198582615992118	0.0205225047644007	0.0114849473440355
"161"	-0.0110884427582665	0.00275265216146003	0.00330275220394061	0.00350026514218449	0.00395143642449192	-0.000294967070590957	0.00521152119863189	-0.00293971676688187
"162"	-0.0253514505929475	0.00135359769057608	0.00618013178437948	0.00509948552930073	-0.00165968079067724	0.0181734781969345	0.0181264786485809	0.00315632018392442
"163"	-0.00310956387555184	-0.0126986892603611	-0.0193292478596874	-0.0170509289668335	-0.0209260865841667	-0.017491185390119	-0.0161518651895483	-0.016267155416342
"164"	-0.0105921622500276	0.015833451746829	0.0177312755218084	0.0170939628560278	0.0132494808576498	0.0238799111468317	0.0396401592695534	0.0107284682890656
"165"	-0.0162440989106569	0.00316120758620819	8.37268495752497e-05	0.00264564838495929	-0.00465372545500919	0.0218669183983131	0.00619606324769606	0.00241315152377108
"166"	0.00198533585436689	-0.00857624568943827	-0.00401000520566352	-0.00652929543487346	0.00261093020603553	-0.00390597800925452	-0.00580364100228703	-0.00253079902090914
"167"	-0.0147362283350638	-0.00337517670600462	-0.00119436141102991	0.000464559932634501	-0.00498146389344889	-0.00271814709705875	0.0140062070569993	0.00188317954838269
"168"	-0.0165662978190921	0.0140445887764766	0.0158225204007092	0.0149149779435085	0.015705169229709	0.0168862036183324	0.0198116712850505	0.0114574233254139
"169"	0.00840470097056478	0.0104429088044089	0.00833193788983166	0.0066381934866655	0.00344873917582333	0.0125586878805866	0.00229680158210499	0.00300136685922503
"170"	0.0216213235189215	-0.0015042688900273	1.64302085821078e-05	-0.000613468171220433	-0.00708526885798655	0.00695992331322515	0.00117070959604959	-0.0012813700491181
"171"	-0.0162532965896149	-0.00257422234449933	-0.00356345249785495	-0.00217129567472529	-0.00547233833476302	0.00119253482896475	-0.00143469046497202	0.00147562058289985
"172"	0.016267775952147	0.000982836361773209	0.00631170990565355	0.00375626334362789	0.0044865005291177	0.00855114604863338	0.00973956990771541	0.00302369345871067
"173"	0.013231625471934	-0.0145137566006976	-0.00658381089802695	-0.00953627273903201	-0.00386955363353092	-0.00965231260880461	-0.00784707726521194	-0.00739612385140287
